pcm_zcr_sma_upleveltime90,audSpec_Rfilt_sma[3]_range,audSpec_Rfilt_sma[3]_skewness,audSpec_Rfilt_sma[3]_kurtosis,audSpec_Rfilt_sma[3]_meanSegLen,audSpec_Rfilt_sma[3]_minSegLen,audSpec_Rfilt_sma[4]_skewness,audSpec_Rfilt_sma[21]_skewness,audSpec_Rfilt_sma[21]_kurtosis,audSpec_Rfilt_sma[21]_meanSegLen,audSpec_Rfilt_sma[21]_minSegLen,audSpec_Rfilt_sma[22]_skewness,audSpec_Rfilt_sma[22]_kurtosis,audSpec_Rfilt_sma[22]_meanSegLen,audSpec_Rfilt_sma[22]_maxSegLen,audSpec_Rfilt_sma[22]_minSegLen,audSpec_Rfilt_sma[22]_segLenStddev,audSpec_Rfilt_sma[23]_skewness,audSpec_Rfilt_sma[23]_kurtosis,audSpec_Rfilt_sma[23]_meanSegLen,audSpec_Rfilt_sma[23]_minSegLen,audSpec_Rfilt_sma[23]_segLenStddev,audSpec_Rfilt_sma[24]_skewness,audSpec_Rfilt_sma[24]_kurtosis,audSpec_Rfilt_sma[24]_meanSegLen,audSpec_Rfilt_sma[24]_minSegLen,audSpec_Rfilt_sma[25]_skewness,audSpec_Rfilt_sma[25]_kurtosis,audSpec_Rfilt_sma[25]_meanSegLen,audSpec_Rfilt_sma[25]_minSegLen,pcm_fftMag_spectralRollOff50.0_sma_maxPos,pcm_fftMag_spectralEntropy_sma_lpc1,mfcc_sma[5]_lpc1,audSpec_Rfilt_sma_de[0]_skewness,audSpec_Rfilt_sma_de[1]_skewness,audSpec_Rfilt_sma_de[1]_kurtosis,audSpec_Rfilt_sma_de[2]_kurtosis,audSpec_Rfilt_sma_de[3]_skewness,audSpec_Rfilt_sma_de[3]_kurtosis,audSpec_Rfilt_sma_de[4]_skewness,audSpec_Rfilt_sma_de[14]_skewness,audSpec_Rfilt_sma_de[18]_skewness,audSpec_Rfilt_sma_de[19]_skewness,audSpec_Rfilt_sma_de[20]_skewness,audSpec_Rfilt_sma_de[21]_maxPos,audSpec_Rfilt_sma_de[22]_kurtosis,audSpec_Rfilt_sma_de[22]_meanSegLen,audSpec_Rfilt_sma_de[22]_minSegLen,audSpec_Rfilt_sma_de[23]_kurtosis,audSpec_Rfilt_sma_de[23]_meanSegLen,audSpec_Rfilt_sma_de[23]_minSegLen,audSpec_Rfilt_sma_de[24]_kurtosis,audSpec_Rfilt_sma_de[24]_minSegLen,audSpec_Rfilt_sma_de[25]_kurtosis,audSpec_Rfilt_sma_de[25]_meanSegLen,audSpec_Rfilt_sma_de[25]_minSegLen,pcm_fftMag_spectralEntropy_sma_de_lpc0,pcm_fftMag_spectralEntropy_sma_de_lpc1,mfcc_sma_de[2]_kurtosis,mfcc_sma_de[5]_lpc1,mfcc_sma_de[6]_maxPos,mfcc_sma_de[7]_quartile2,mfcc_sma_de[7]_skewness,mfcc_sma_de[7]_risetime,mfcc_sma_de[10]_iqr2-3,mfcc_sma_de[13]_range,F0final_sma_upleveltime25,jitterLocal_sma_lpc2,voicingFinalUnclipped_sma_de_amean,voicingFinalUnclipped_sma_de_minPos,voicingFinalUnclipped_sma_de_linregc2,voicingFinalUnclipped_sma_de_qregc3,voicingFinalUnclipped_sma_de_skewness,voicingFinalUnclipped_sma_de_upleveltime25,jitterLocal_sma_de_skewness,jitterLocal_sma_de_upleveltime50,jitterLocal_sma_de_lpc0,jitterDDP_sma_de_lpc0,logHNR_sma_de_lpc0,audSpec_Rfilt_sma[0]_meanPeakDist,audSpec_Rfilt_sma[0]_peakDistStddev,audSpec_Rfilt_sma[0]_stddevRisingSlope,audSpec_Rfilt_sma[1]_peakDistStddev,audSpec_Rfilt_sma[2]_meanPeakDist,audSpec_Rfilt_sma[2]_peakDistStddev,audSpec_Rfilt_sma[3]_meanPeakDist,audSpec_Rfilt_sma[3]_peakDistStddev,audSpec_Rfilt_sma[3]_peakRangeAbs,audSpec_Rfilt_sma[3]_peakMeanRel,audSpec_Rfilt_sma[4]_meanPeakDist,audSpec_Rfilt_sma[4]_peakDistStddev,audSpec_Rfilt_sma[17]_peakDistStddev,audSpec_Rfilt_sma[18]_meanPeakDist,audSpec_Rfilt_sma[18]_peakDistStddev,audSpec_Rfilt_sma[21]_meanPeakDist,audSpec_Rfilt_sma[21]_peakDistStddev,audSpec_Rfilt_sma[22]_meanPeakDist,audSpec_Rfilt_sma[22]_peakDistStddev,audSpec_Rfilt_sma[22]_peakRangeAbs,audSpec_Rfilt_sma[23]_meanPeakDist,audSpec_Rfilt_sma[23]_peakDistStddev,audSpec_Rfilt_sma[23]_peakRangeAbs,audSpec_Rfilt_sma[24]_meanPeakDist,audSpec_Rfilt_sma[24]_peakDistStddev,audSpec_Rfilt_sma[25]_meanPeakDist,audSpec_Rfilt_sma[25]_peakDistStddev,pcm_fftMag_spectralSkewness_sma_peakRangeRel,mfcc_sma[1]_meanPeakDist,mfcc_sma[1]_peakDistStddev,mfcc_sma[2]_meanPeakDist,mfcc_sma[2]_peakDistStddev,mfcc_sma[3]_peakDistStddev,mfcc_sma[5]_peakRangeRel,audSpec_Rfilt_sma_de[0]_peakDistStddev,audSpec_Rfilt_sma_de[1]_peakDistStddev,audSpec_Rfilt_sma_de[2]_meanPeakDist,audSpec_Rfilt_sma_de[2]_peakDistStddev,audSpec_Rfilt_sma_de[3]_meanPeakDist,audSpec_Rfilt_sma_de[3]_peakDistStddev,audSpec_Rfilt_sma_de[4]_meanPeakDist,audSpec_Rfilt_sma_de[4]_peakDistStddev,audSpec_Rfilt_sma_de[4]_minRangeRel,audSpec_Rfilt_sma_de[5]_peakDistStddev,audSpec_Rfilt_sma_de[17]_peakDistStddev,audSpec_Rfilt_sma_de[18]_meanPeakDist,audSpec_Rfilt_sma_de[18]_peakDistStddev,audSpec_Rfilt_sma_de[19]_meanPeakDist,audSpec_Rfilt_sma_de[20]_peakDistStddev,audSpec_Rfilt_sma_de[22]_meanPeakDist,audSpec_Rfilt_sma_de[22]_peakDistStddev,audSpec_Rfilt_sma_de[23]_meanPeakDist,audSpec_Rfilt_sma_de[23]_peakDistStddev,audSpec_Rfilt_sma_de[24]_meanPeakDist,audSpec_Rfilt_sma_de[24]_peakDistStddev,audSpec_Rfilt_sma_de[25]_meanPeakDist,audSpec_Rfilt_sma_de[25]_peakDistStddev,mfcc_sma_de[9]_meanFallingSlope,mfcc_sma_de[10]_meanRisingSlope,mfcc_sma_de[10]_meanFallingSlope,mfcc_sma_de[10]_stddevFallingSlope,mfcc_sma_de[11]_peakRangeAbs,mfcc_sma_de[13]_peakMeanAbs,mfcc_sma_de[13]_peakMeanMeanDist,mfcc_sma_de[1]_kurtosis.1,mfcc_sma_de[2]_kurtosis.1,mfcc_sma_de[7]_skewness.1,mfcc_sma_de[7]_quartile2.1,lspFreq_sma_de[1]_skewness,lspFreq_sma_de[1]_kurtosis,lspFreq_sma_de[3]_amean,lspFreq_sma_de[4]_linregc1
0.000868961,2.7035062,2.094434,11.762909,0.98172414,0.57,2.1799788,1.6112797,8.393239,0.6948193,0.57,1.6432232,8.794289,0.70329267,1.23,0.57,0.12690552,1.644775,8.827713,0.70329267,0.57,0.126819,1.6457185,8.848795,0.70329267,0.57,1.6462531,8.857259,0.70329267,0.57,0.21604724,0.5743526,0.7534947,0.026371304,0.05607641,3.427546,3.690093,0.5472314,9.248688,0.6918473,0.2625817,0.07675351,-0.0852146,-0.076270044,0.49374783,5.94187,4.3646154,0.81,5.9389496,4.3646154,0.81,5.93877,0.81,5.9424148,4.3646154,0.81,-1.9208342,1.5512133,3.7451577,1.6729046,0.62660646,-0.004751682,-0.045408424,0.5052979,1.5781912,15.980248,0.7291232,0.26558405,2.75e-06,0.002434359,0.23550795,0.23929086,21.490728,0.009215789,-7.0099854,0.99842024,-0.8818773,-1.1259619,-1.9511938,0.17290908,0.10138223,0.72734666,0.10039715,0.17277946,0.10185536,0.35892406,0.23878278,2.2635148,1.6756858,0.40439716,0.31713825,0.18106033,0.32634285,0.2006084,0.23368852,0.13785201,0.23758332,0.1413804,3.404726,0.23368852,0.1386775,2.8525202,0.2317886,0.13793005,0.2317886,0.13874489,0.7905077,0.15189333,0.09408491,0.19366102,0.114488825,0.16025655,0.6222702,0.06985369,0.06429942,0.12263383,0.06712658,0.26398146,0.1607665,0.3804,0.2964777,0.42601576,0.34242982,0.13415244,0.24605149,0.15714152,0.2469697,0.09342862,0.1785625,0.10661235,0.17800623,0.108270586,0.17800623,0.10821736,0.17745341,0.108065315,151.09393,143.00041,136.52893,67.85527,10.054067,2.4562666,2.4554245,5.142963,3.663166,-0.053596627,0.019782066,-0.29923642,7.596658,-3.13e-05,6.76e-09
0.001843998,7.984878,2.9733963,15.151028,1.1016327,0.53999996,3.2706275,2.2304683,11.095563,0.9998148,0.53999996,2.1790261,10.640586,0.98163635,2.03,0.53999996,0.39226967,2.1490512,10.461078,0.98163635,0.53999996,0.3961807,2.1183298,10.197704,0.9998148,0.53999996,2.0924163,9.996004,0.9150847,0.53999996,0.15422885,0.9147546,0.6345169,1.5885444,2.0615523,16.385136,18.529898,1.7966461,15.345402,1.5530882,0.8496226,0.7559073,0.85749865,0.99026805,0.33038512,11.624301,3.5666666,0.53999996,11.483048,3.5666666,0.82,11.13304,0.82,10.8317175,3.34375,0.82,-2.119877,1.8727081,4.6438713,1.5441407,0.39635158,-0.015146827,0.07230688,0.4996314,1.7048153,19.145199,0.9608785,0.18341371,2.63e-06,0.007799575,0.0726952,0.07535811,35.30657,0.000945403,-25.106215,0.99915576,-1.0592122,-1.1655943,-1.7596682,0.39947367,0.27018473,2.327622,0.31112805,0.41818896,0.30726096,0.3974627,0.2797593,7.008051,3.1240575,0.43532786,0.29643935,0.22713378,0.37950355,0.24873452,0.37181818,0.2537816,0.364726,0.24897407,7.3202643,0.364726,0.2492706,6.1144295,0.364863,0.24939027,0.35993242,0.24570806,0.8449897,0.26174757,0.1716291,0.25247663,0.14345007,0.12479967,0.5936758,0.2318199,0.27593958,0.4215873,0.26847276,0.415,0.25640544,0.5258416,0.36793476,0.43699762,0.28716558,0.18813859,0.3343125,0.20749052,0.44781512,0.2408518,0.3145562,0.22769637,0.32218182,0.23175816,0.31270587,0.225223,0.30033895,0.22201903,147.28055,145.01135,139.76038,69.482155,10.502681,2.9271452,2.9287446,4.4172087,4.503467,-0.032088656,0.018532563,-0.000441699,5.1655183,-1.73e-05,-1.02e-08
0.007098823,20.208054,5.217615,48.44544,3.069333,0.53,6.1163025,2.7587104,17.89776,1.3082926,0.53,2.6679792,16.12122,1.1660869,3.98,0.53,0.7591513,2.621089,15.52296,1.0727999,0.53,0.64716,2.6268446,15.614533,1.0727999,0.53,2.6001248,15.257524,1.0315385,0.53,0.24509987,0.7733801,0.7186548,1.7018126,3.0015807,38.60887,33.84499,2.4900603,41.099068,2.734873,0.94487447,1.2254199,1.5987257,1.3628691,0.65223074,12.5805,2.6839998,0.88,12.100924,2.6839998,0.88,12.008274,0.84,11.913554,2.44,0.63,-2.1074522,1.8640897,4.0896416,1.6421384,0.7360463,0.028534317,-0.060980223,0.4994399,1.8882459,22.169254,0.70519215,0.15963084,-1.26e-06,0.0,0.74002963,0.73890513,-25.310635,0.99954575,-3.941395,0.99443674,-1.2380445,-0.77181613,-1.4030328,0.61453485,0.4614724,2.047285,0.5006193,0.58516484,0.45645094,0.68269235,0.5200146,18.13322,4.452203,0.7605714,0.7371033,0.24747923,0.54479164,0.36226407,0.40045112,0.28441203,0.3887591,0.28175825,8.875311,0.3777305,0.27547488,7.161771,0.3777305,0.27483138,0.3698611,0.26963395,0.8461646,0.26683417,0.16976526,0.23892376,0.13916066,0.16476707,0.84950346,0.43386683,0.51828283,0.6915584,0.49328044,0.7395833,0.6862587,1.0045283,0.8970252,0.37590337,0.5560169,0.23116127,0.51009804,0.31763798,0.6777922,0.30209655,0.3212195,0.25142792,0.31357142,0.24796169,0.311716,0.24877109,0.30450866,0.24147573,164.28242,151.94276,144.76433,69.94962,14.287142,3.1896176,3.1897886,4.8967066,3.6598926,-0.0983387,0.07019653,0.015630638,6.082767,-2.78e-05,-3.42e-08
0.006469003,3.9956057,1.7707573,7.820976,0.91694915,0.55,2.3666515,1.9502915,8.551801,0.79521734,0.55,1.9913291,9.012083,0.85749996,1.79,0.56,0.2925801,1.9798895,8.986882,0.87111115,0.55,0.2999371,1.9638939,8.884824,0.87111115,0.55,1.9511087,8.8152485,0.87111115,0.55,0.76854014,0.90741533,0.79170424,0.38960627,1.2047274,10.39922,10.747092,0.8849989,8.187587,1.0633849,1.0080763,0.6322585,0.5149431,0.5650042,0.8800503,9.045427,3.8853843,0.74,9.064188,3.8853843,0.74,8.9597645,0.74,8.926961,4.2141666,0.74,-2.1848352,2.0548992,4.9034214,1.7259908,0.7051535,0.045030404,-0.104335696,0.48850575,1.948108,19.1564,0.79205257,0.0816809,4.83e-06,0.006182943,0.03677041,0.038677994,47.317345,0.000545554,-11.285501,0.99755585,-1.2110734,-1.2018979,-0.9650694,0.34823897,0.2252268,0.9981062,0.24821143,0.36138156,0.24001095,0.3548387,0.24198978,3.458358,2.1464887,0.37496552,0.26046607,0.22629659,0.31695905,0.2064236,0.34377357,0.22565873,0.33802468,0.21666762,5.9416265,0.33802468,0.22354549,5.038378,0.33588958,0.22249018,0.33384147,0.22215252,0.8329923,0.21401544,0.14028968,0.211341,0.12449682,0.15560755,0.71528167,0.14785406,0.20936532,0.2827692,0.20086339,0.2697059,0.17701751,0.36612242,0.24275379,0.38512772,0.26110584,0.2067893,0.27444443,0.20279524,0.28473684,0.24031305,0.2838342,0.19078323,0.2838342,0.19158182,0.28092307,0.18607174,0.2852604,0.1912698,162.33192,162.5835,155.63809,81.68807,11.525068,3.0933022,3.0906224,5.542859,4.413812,-0.019336633,0.02764969,0.14754522,5.303274,2.34e-05,5.55e-09
0.001543508,14.218697,4.269971,28.036392,2.1458333,0.68,5.3144245,2.3901052,11.550665,1.0096078,0.51,2.3289979,10.815827,0.85833335,2.27,0.51,0.3462136,2.291868,10.544886,0.85833335,0.51,0.33049536,2.266816,10.383275,0.85833335,0.51,2.2491207,10.264795,0.85833335,0.51,0.32909197,0.81385905,0.7474083,2.1119695,3.4448686,43.80828,48.779156,1.7039884,24.490232,2.2191675,0.021909298,0.54181,0.58768237,0.6156818,0.8488529,8.385873,2.8605554,0.78999996,8.205504,2.8605554,0.78999996,8.087411,0.79999995,7.996908,2.71,0.79999995,-2.1447616,1.9242419,4.0474167,1.6637555,0.59938306,-0.012601852,0.022028316,0.4913228,1.8075202,24.077991,0.5496288,0.18812801,3.42e-06,0.00087222,0.11536496,0.11701518,44.526096,0.000654165,-16.749815,0.9983617,-0.93856186,-0.99472284,-1.614798,0.5159183,0.38061196,2.2317832,0.71614647,1.0958695,0.83436316,0.6171951,0.46043432,12.678455,3.9387221,0.87241375,0.6362245,0.30254617,0.44095653,0.2914053,0.323522,0.21010584,0.32974356,0.21602048,7.4264345,0.3255696,0.21247905,6.051318,0.3255696,0.21244515,0.3215,0.21038969,0.819488,0.24492891,0.15730418,0.22090128,0.12691689,0.15080954,0.71763664,0.33250716,0.8582696,1.2292682,1.0640905,0.5952941,0.39099455,0.9884314,0.84759307,0.37966147,1.0067282,0.35579848,0.51222223,0.32103804,0.59670585,0.20705107,0.26386598,0.16128471,0.2598477,0.15816267,0.26117346,0.1584257,0.26117346,0.16069007,164.64024,162.62285,152.2145,77.87666,14.89481,3.244988,3.245351,5.075049,3.742753,-0.003671806,0.022119904,-0.12416667,6.5628967,-3.98e-05,1.97e-08
0.001468121,27.177414,5.18598,38.732082,2.353,0.84,5.1079807,2.8238194,14.892077,1.4493939,0.48999998,2.7536464,14.240057,1.2586842,3.0,0.47,0.5949576,2.7060828,13.832189,1.19575,0.47,0.595323,2.6364744,13.20636,1.1665853,0.47,2.6116593,13.010501,1.1665853,0.47,0.48889354,0.83203334,0.63642323,2.25184,2.8954542,47.02086,35.216072,1.6469046,37.811184,1.6513656,0.62637216,0.6318467,0.5451262,0.7153525,0.85729253,13.478721,3.5046153,0.91999996,13.020261,3.5046153,0.91999996,12.470223,0.91999996,12.256315,3.2542856,0.91999996,-2.1621704,1.9154078,4.346115,1.5716332,0.13998324,-0.09485912,0.10408004,0.49989522,1.6760416,20.754532,0.7681061,0.20725097,-4.04e-07,0.0,0.72119313,0.7203215,-21.96195,0.9997372,-27.792673,0.99917597,-1.0832607,-1.074523,-1.73173,0.74838704,0.5553966,1.7946917,0.9626062,0.9096078,0.65527815,1.0547727,0.75424016,24.329166,7.274634,0.7998276,0.5930889,0.36115354,0.4236036,0.27803105,0.39838982,0.2608161,0.38219512,0.2503532,11.95034,0.37608,0.24651569,9.722292,0.3672656,0.23999631,0.35613635,0.23551792,0.79387605,0.24060912,0.15455255,0.22097676,0.12648088,0.1540092,0.70897704,0.59792125,0.8224551,0.9664583,0.69719887,1.3257142,0.72704566,0.92800003,0.7191995,0.40983057,0.75274414,0.45166647,0.45813724,0.30525908,0.49393615,0.21657972,0.38851237,0.3002271,0.38532788,0.29875988,0.37309524,0.23359907,0.37015745,0.23178354,156.36162,148.4664,140.3626,72.8317,15.204539,3.0766268,3.0730863,4.640762,3.824039,-0.013146162,-0.003104114,-0.11836835,6.739937,3.46e-05,-3.05e-09
0.007540057,44.866737,6.0734334,60.63657,3.0658822,0.71,7.024779,3.783006,23.262964,2.2656522,0.53,3.59219,21.50248,1.8610715,4.43,0.57,0.90030295,3.5050247,20.609406,1.737,0.57,0.9340205,3.5041404,20.765326,1.7968965,0.57,3.467055,20.402365,1.737,0.57,0.42362025,0.9418029,0.6871656,3.0626414,3.5234895,53.897305,55.22045,3.147136,77.211464,2.74974,0.93099123,2.2929332,1.5052487,1.9802768,0.27387455,24.854748,2.4842856,0.82,23.900116,2.3713636,0.59999996,23.675188,0.82,22.933876,2.3713636,0.59999996,-2.144679,1.959475,4.5829115,1.5569986,0.9747598,-0.028266001,0.04010978,0.49566692,1.8605175,22.329601,0.752883,0.1731434,-7.19e-07,0.0,0.7410938,0.7401887,-23.40229,0.9995162,-36.668633,0.9992242,-0.5483546,-1.4553603,-1.684661,0.7617391,0.5250268,2.9303198,0.7452754,1.2209302,0.8414332,1.7219999,1.1472467,40.32669,10.344538,1.5520588,1.044711,0.59385765,1.084468,0.7425857,0.67102563,0.49415863,0.5568085,0.41055214,15.388798,0.5395876,0.40255684,12.410173,0.5395876,0.4013595,0.53408164,0.40028614,0.8458684,0.30888888,0.19983567,0.25740194,0.14943749,0.16015495,0.74654025,0.6224756,0.9052809,1.4583333,0.96917915,2.018846,1.3648645,1.921923,1.1425244,0.3920587,0.8645429,0.6514773,1.4788235,1.3263656,1.3410527,0.8919092,0.56836957,0.4164691,0.5446875,0.38390452,0.5281818,0.3774615,0.5281818,0.38583156,156.48141,147.4354,147.08871,75.82103,12.437968,2.989345,2.9940734,5.680918,4.0981154,-0.012243056,0.007704926,0.069441535,6.3368273,-4.75e-05,-1.77e-08
0.008671586,26.35478,4.8654704,33.53639,2.3308694,0.85999995,5.815787,3.1245823,15.738779,1.4888889,0.57,3.0382404,15.542611,1.2761905,2.84,0.58,0.52350444,3.0318513,15.646859,1.3399999,0.58,0.56896836,3.0104594,15.51922,1.307317,0.58,2.9689207,15.174288,1.2465116,0.58,0.085361354,0.81583923,0.7220099,2.5598412,3.0119717,35.690136,30.52779,2.5614052,38.136814,2.9218457,1.3096511,1.3699363,1.8105587,2.149491,0.35859144,18.152746,3.1529412,0.87,18.023764,3.5733333,0.87,17.867195,0.87,17.462376,3.1529412,0.87,-2.1408331,1.9673616,4.769824,1.63049,0.10969764,0.06585924,-0.04137384,0.49271622,1.8468927,17.39252,0.5004913,0.2089421,7.01e-07,0.000722369,0.38684747,0.38846785,10.676568,0.99855524,-17.721018,0.9980446,-1.2815022,-1.522463,-2.032072,0.5843956,0.40831926,2.5662754,0.5089715,0.79848486,0.5523256,0.83936507,0.5894808,23.675089,6.1977797,1.098125,0.72006893,0.49266532,0.61080456,0.42325222,0.47300884,0.32406086,0.4647826,0.32720336,12.042531,0.4688596,0.33044118,10.437134,0.4568376,0.33218437,0.4529661,0.33246765,0.80749,0.30931035,0.2060892,0.25514287,0.15423965,0.15737687,0.66290635,0.4401966,0.5632088,0.83936507,0.53215426,1.1251063,0.7965531,1.1713333,0.70773685,0.33747417,0.57247114,0.5833757,0.73219174,0.4536774,0.678718,0.48663357,0.44533333,0.30976745,0.4376033,0.296113,0.42751998,0.29416633,0.4207874,0.28861573,156.97398,149.80383,145.59413,74.7379,12.855441,2.8140876,2.8120213,5.713855,4.2363005,-0.04313751,0.006420421,-0.040351927,6.92984,-6.03e-05,1.51e-08
0.008413002,10.749491,3.6591003,21.656195,1.6153125,0.53,4.2974496,3.0317848,17.394499,1.9148147,0.59,2.992275,16.679483,1.6890322,3.52,0.58,0.716746,2.9576242,16.337955,1.63625,0.58,0.65571404,2.8748055,15.537984,1.54,0.57,2.8417618,15.241062,1.5397058,0.57,0.9373328,0.84010404,0.6023016,1.1925915,2.180037,21.21227,20.234148,1.6348697,20.001986,1.4617119,0.7046229,0.5389387,0.76155114,0.69729656,0.27378678,17.913498,3.235,1.74,17.383156,3.235,1.74,16.317854,1.6999999,15.840417,3.0447056,1.22,-2.1198597,1.836663,4.7928586,1.4530344,0.32900268,-0.01364665,0.03000009,0.49684694,1.7464716,20.26277,0.6386054,0.11082615,2.13e-06,0.003469641,0.17105073,0.17340574,23.881092,0.002973978,-16.115456,0.9972497,-1.155866,-1.208894,-1.1509115,0.5182,0.38298315,3.480088,0.37111774,0.48396224,0.35030437,0.4797222,0.34540203,9.553491,3.6789446,0.5947059,0.46401507,0.28438303,0.4933333,0.33382156,0.51316833,0.35314512,0.4799074,0.34893978,10.208066,0.45867255,0.34026042,8.336988,0.42834708,0.32019627,0.42483607,0.31832087,0.7961793,0.32942677,0.22726965,0.26953125,0.15859282,0.15205392,0.6895976,0.565934,0.3647918,0.48624998,0.36745828,0.5130693,0.42729908,0.66513157,0.5910115,0.40289924,0.4631764,0.30767292,0.48514017,0.33731627,0.50960785,0.33603767,0.4189516,0.33987767,0.4293388,0.33686528,0.4156,0.33242995,0.4123016,0.33079395,151.05864,152.73938,148.9785,75.97264,12.26776,2.898501,2.8978457,5.0108104,4.7318654,-0.055088457,0.012944031,0.022409083,6.0193896,3.29e-05,2.15e-08
0.003278689,8.938775,2.9650595,15.475142,1.2454545,0.56,3.5507662,2.3850698,11.7174015,1.1659573,0.55,2.3584113,11.645102,1.096,2.44,0.55,0.4658583,2.3019943,11.252297,1.0538461,0.55,0.4059801,2.2548704,10.872739,0.9961818,0.55,2.2258673,10.67251,0.9963636,0.55,0.6696396,0.8566315,0.62664706,1.0290796,1.7587063,17.493162,19.809834,1.4961705,14.725506,1.2965091,0.7737272,0.5654018,0.7136618,0.8636689,0.73680377,11.264263,1.8906896,0.55,10.788959,2.0307407,0.55,10.263559,0.55,10.08698,1.9582142,0.55,-2.106142,1.8558658,4.274147,1.5503806,0.28121588,0.030341424,-0.023561005,0.5024577,1.698024,19.709003,0.6337141,0.27334967,5.12e-06,0.002367628,0.20174474,0.20549162,21.994104,0.004950495,-20.80205,0.9984488,-1.1484492,-0.9518576,-1.6758819,0.3349693,0.2269588,1.8101664,0.31118658,0.43645158,0.30212736,0.37156463,0.24894251,7.9306283,3.0672522,0.43504,0.2885758,0.29806668,0.42271316,0.28802368,0.36543623,0.24314138,0.3489172,0.2341941,8.143089,0.34024844,0.228488,6.6617208,0.32999998,0.22078174,0.32802394,0.21864346,0.83048445,0.25863206,0.16552587,0.25129032,0.13896155,0.14016256,0.685956,0.19416754,0.33191982,0.46252173,0.34026054,0.3865714,0.23299365,0.55659574,0.4005957,0.4264923,0.35773653,0.32931358,0.50018346,0.2956222,0.4398387,0.2343358,0.28453124,0.19835378,0.27725887,0.19236724,0.2717413,0.18730664,0.2731,0.18801257,140.55789,146.11064,137.78078,70.6486,13.926362,3.0129688,3.0154333,4.3393164,4.1429257,-0.09589217,0.05697737,0.048129696,5.128425,-4.47e-05,4.4e-08
0.00315809,23.750853,5.5081506,40.362526,2.3613636,0.68,6.012803,2.8570511,15.438989,1.4532433,0.55,2.8106039,14.816184,1.3787179,2.86,0.55,0.5305786,2.776004,14.688367,1.3784616,0.55,0.47440943,2.7300215,14.250246,1.28,0.53,2.722906,14.209877,1.28,0.53,0.95860404,0.7351078,0.6599566,3.5621533,3.8707051,68.94548,48.58174,2.432162,39.489666,2.7521236,0.94798666,0.6132514,0.73657924,0.8752668,0.7159829,14.501377,4.728182,1.24,14.314177,4.728182,1.24,13.654668,1.24,13.540085,4.728182,1.24,-2.0534995,1.7719201,6.273208,1.5464158,0.1030258,0.007338083,0.008766852,0.499443,1.4713914,12.494769,0.013372473,0.07445653,3.68e-06,0.003462973,0.06944878,0.073868595,28.449175,0.001331913,-25.598911,0.99843687,-1.5890934,-1.6004149,-1.2350731,1.9691999,1.5612923,4.5650673,1.5026213,1.4071428,1.0712903,1.2921052,0.97705007,21.092398,8.894429,1.4924242,1.1088685,0.30603078,0.49980953,0.35823685,0.40976924,0.3172589,0.40839693,0.31699863,7.055104,0.40839693,0.31799367,5.8455954,0.39925373,0.31046325,0.39338234,0.31001413,0.8237947,0.24709676,0.16465089,0.25913045,0.16219728,0.15074356,0.71625125,1.20872,1.0714843,1.5887097,0.89895725,1.4485294,0.91063505,1.4924242,0.9094131,0.36453667,0.77807766,0.1686683,0.40674418,0.31122157,0.3854074,0.31485608,0.39286765,0.3291678,0.39286765,0.33146316,0.37893614,0.32214522,0.3843885,0.32968864,127.28861,124.97163,122.49792,61.70149,9.95264,2.0429413,2.04268,6.547189,5.0363727,-0.04964206,0.00192833,-1.0727459,7.4049597,-5.55e-06,-9.83e-09
0.005063291,30.582146,5.556812,38.658417,2.4804544,1.3,5.454198,2.9521668,14.905491,1.5155555,0.56,2.9031043,14.592432,1.5155555,3.28,0.57,0.60914075,2.8645613,14.328696,1.5155555,0.57,0.6080956,2.8155317,13.922542,1.4357895,0.57,2.8253088,14.169605,1.4745946,0.57,0.0327069,0.80616057,0.6395775,2.9568825,3.2185664,37.438015,40.01824,2.5814545,37.29471,2.049743,2.0493417,1.1329799,1.210665,1.4359416,0.6966028,10.163135,2.2020833,1.31,9.962262,2.1139998,1.03,9.72547,1.3399999,9.710988,2.2020833,1.31,-2.1217387,1.834738,5.0102906,1.5284787,0.2882183,-0.032571126,0.061932508,0.4879812,1.7615027,15.4210825,0.02964861,0.112141386,-6.74e-07,0.001531394,0.46375185,0.46171543,-3.9113326,0.9977029,-30.61266,0.99903846,-1.1167896,-1.1586906,-1.1935202,1.2109091,0.8829452,2.7644498,1.1354444,1.6142423,1.1622151,1.3752632,1.0035999,27.343204,10.428703,1.184,0.8385425,0.4052263,0.6367442,0.45939547,0.45924369,0.3401607,0.43547618,0.33581656,8.194665,0.42867187,0.32927328,6.718276,0.41885498,0.32702377,0.4220769,0.3283469,0.79959464,0.25513887,0.16985391,0.25414747,0.15066844,0.13107577,0.78392494,0.8256233,0.8414289,1.7158064,0.8196427,1.542647,0.83491313,1.4124323,0.84257233,0.4418204,1.0029098,0.43652946,0.76055557,0.64342374,0.5421782,0.33396098,0.2840206,0.25428593,0.2854922,0.25491682,0.2840206,0.25574616,0.2768844,0.25138903,147.1581,137.24947,141.7516,70.37156,11.853848,2.4404674,2.443377,4.884678,4.82523,0.003940365,0.005388641,-0.103110604,4.9658933,-3.6e-05,-1.39e-08
